plang,prompt_id,category,level,target_smells,syntax_ok,n_error_nodes,loc,n_smells,smells_found,target_covered,target_hit,model,lang
python,lazy_class_intermediate_004,lazy_class,intermediate,Lazy Class,1,0,21,2,Magic Numbers/Strings,0,,codellama-7b,en
python,lazy_class_intermediate_005,lazy_class,intermediate,Lazy Class,1,0,36,7,Magic Numbers/Strings,0,,codellama-7b,en
python,long_method_advanced_001,long_method,advanced,Long Method,1,0,18,1,Long Method,1,1,codellama-7b,en
python,long_method_advanced_002,long_method,advanced,Long Method,1,0,19,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_method_advanced_003,long_method,advanced,Long Method,1,0,47,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_method_advanced_004,long_method,advanced,Long Method,1,0,16,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_method_advanced_005,long_method,advanced,Long Method,1,0,23,1,Long Method,1,1,codellama-7b,en
python,long_method_advanced_006,long_method,advanced,Long Method,1,0,33,12,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_method_basic_001,long_method,basic,Long Method,1,0,24,3,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_method_basic_002,long_method,basic,Long Method,1,0,30,2,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_method_basic_003,long_method,basic,Long Method,1,0,20,2,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_method_basic_004,long_method,basic,Long Method,1,0,16,1,Long Method,1,1,codellama-7b,en
python,long_method_basic_005,long_method,basic,Long Method,1,0,23,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_method_basic_006,long_method,basic,Long Method,1,0,31,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_method_basic_007,long_method,basic,Long Method,1,0,36,4,Long Method;Long Parameter List;Magic Numbers/Strings;Switch Statements,1,1,codellama-7b,en
python,long_method_intermediate_001,long_method,intermediate,Long Method,0,1,112,101,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_method_intermediate_002,long_method,intermediate,Long Method,1,0,30,1,Long Method,1,1,codellama-7b,en
python,long_method_intermediate_003,long_method,intermediate,Long Method,1,0,29,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_method_intermediate_004,long_method,intermediate,Long Method,1,0,39,4,Deep Nesting;Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_method_intermediate_005,long_method,intermediate,Long Method,1,0,32,1,Long Method,1,1,codellama-7b,en
python,long_method_intermediate_006,long_method,intermediate,Long Method,1,0,18,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_method_intermediate_007,long_method,intermediate,Long Method,0,1,112,101,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_parameter_list_advanced_001,long_parameter_list,advanced,Long Parameter List,1,0,30,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_advanced_002,long_parameter_list,advanced,Long Parameter List,1,0,72,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_advanced_003,long_parameter_list,advanced,Long Parameter List,1,0,27,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_advanced_004,long_parameter_list,advanced,Long Parameter List,1,0,32,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_advanced_005,long_parameter_list,advanced,Long Parameter List,1,0,13,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_advanced_006,long_parameter_list,advanced,Long Parameter List,1,0,30,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_basic_001,long_parameter_list,basic,Long Parameter List,1,0,18,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_basic_002,long_parameter_list,basic,Long Parameter List,1,0,46,3,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_parameter_list_basic_003,long_parameter_list,basic,Long Parameter List,1,0,31,11,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_parameter_list_basic_004,long_parameter_list,basic,Long Parameter List,1,0,57,4,Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,en
python,long_parameter_list_basic_005,long_parameter_list,basic,Long Parameter List,1,0,50,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_basic_006,long_parameter_list,basic,Long Parameter List,1,0,15,1,Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_basic_007,long_parameter_list,basic,Long Parameter List,1,0,28,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_intermediate_001,long_parameter_list,intermediate,Long Parameter List,1,0,21,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_intermediate_002,long_parameter_list,intermediate,Long Parameter List,1,0,70,7,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_intermediate_003,long_parameter_list,intermediate,Long Parameter List,1,0,20,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_intermediate_004,long_parameter_list,intermediate,Long Parameter List,0,1,129,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_intermediate_005,long_parameter_list,intermediate,Long Parameter List,1,0,24,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_intermediate_006,long_parameter_list,intermediate,Long Parameter List,1,0,21,2,Long Method;Long Parameter List,1,1,codellama-7b,en
python,long_parameter_list_intermediate_007,long_parameter_list,intermediate,Long Parameter List,1,0,70,7,Long Method;Long Parameter List,1,1,codellama-7b,en
python,magic_numbers_advanced_001,magic_numbers,advanced,Magic Numbers/Strings,1,0,65,17,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_advanced_002,magic_numbers,advanced,Magic Numbers/Strings,1,0,18,10,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_advanced_003,magic_numbers,advanced,Magic Numbers/Strings,1,0,18,12,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_advanced_004,magic_numbers,advanced,Magic Numbers/Strings,1,0,21,8,Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_advanced_005,magic_numbers,advanced,Magic Numbers/Strings,1,0,11,19,Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_advanced_006,magic_numbers,advanced,Magic Numbers/Strings,1,0,65,17,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_basic_001,magic_numbers,basic,Magic Numbers/Strings,1,0,10,2,Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_basic_002,magic_numbers,basic,Magic Numbers/Strings,1,0,2,1,Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_basic_003,magic_numbers,basic,Magic Numbers/Strings,1,0,9,4,Magic Numbers/Strings;Switch Statements,1,1,codellama-7b,en
python,magic_numbers_basic_004,magic_numbers,basic,Magic Numbers/Strings,1,0,7,7,Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_basic_005,magic_numbers,basic,Magic Numbers/Strings,1,0,22,8,Long Method;Magic Numbers/Strings;Switch Statements,1,1,codellama-7b,en
python,magic_numbers_basic_006,magic_numbers,basic,Magic Numbers/Strings,1,0,10,2,Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_intermediate_001,magic_numbers,intermediate,Magic Numbers/Strings,1,0,30,4,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_intermediate_002,magic_numbers,intermediate,Magic Numbers/Strings,1,0,27,2,Long Method;Long Parameter List,1,0,codellama-7b,en
python,magic_numbers_intermediate_003,magic_numbers,intermediate,Magic Numbers/Strings,1,0,15,9,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_intermediate_004,magic_numbers,intermediate,Magic Numbers/Strings,1,0,20,6,Long Method;Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_intermediate_005,magic_numbers,intermediate,Magic Numbers/Strings,1,0,92,5,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,en
python,magic_numbers_intermediate_006,magic_numbers,intermediate,Magic Numbers/Strings,1,0,30,4,Long Method;Long Parameter List;Magic Numbers/Strings,1,1,codellama-7b,en
python,message_chains_advanced_001,message_chains,advanced,Message Chains,1,0,3,0,,0,,codellama-7b,en
python,message_chains_advanced_002,message_chains,advanced,Message Chains,1,0,5,0,,0,,codellama-7b,en
python,message_chains_advanced_003,message_chains,advanced,Message Chains,1,0,10,1,Deep Nesting,0,,codellama-7b,en
python,message_chains_advanced_004,message_chains,advanced,Message Chains,1,0,5,0,,0,,codellama-7b,en
python,message_chains_advanced_005,message_chains,advanced,Message Chains,1,0,2,0,,0,,codellama-7b,en
python,message_chains_basic_001,message_chains,basic,Message Chains,1,0,2,0,,0,,codellama-7b,en
python,message_chains_basic_002,message_chains,basic,Message Chains,1,0,3,1,Long Parameter List,0,,codellama-7b,en
python,message_chains_basic_003,message_chains,basic,Message Chains,1,0,5,0,,0,,codellama-7b,en
python,message_chains_basic_004,message_chains,basic,Message Chains,1,0,4,0,,0,,codellama-7b,en
python,message_chains_basic_005,message_chains,basic,Message Chains,1,0,3,0,,0,,codellama-7b,en
python,message_chains_basic_006,message_chains,basic,Message Chains,1,0,2,0,,0,,codellama-7b,en
python,message_chains_intermediate_001,message_chains,intermediate,Message Chains,1,0,6,0,,0,,codellama-7b,en
python,message_chains_intermediate_002,message_chains,intermediate,Message Chains,1,0,2,0,,0,,codellama-7b,en
python,message_chains_intermediate_003,message_chains,intermediate,Message Chains,1,0,10,1,Deep Nesting,0,,codellama-7b,en
python,message_chains_intermediate_004,message_chains,intermediate,Message Chains,1,0,12,1,Deep Nesting,0,,codellama-7b,en
python,message_chains_intermediate_005,message_chains,intermediate,Message Chains,1,0,2,0,,0,,codellama-7b,en
python,middle_man_advanced_001,middle_man,advanced,Middle Man,1,0,47,2,God Class / Large Class;Long Parameter List,0,,codellama-7b,en
python,middle_man_advanced_002,middle_man,advanced,Middle Man,1,0,18,1,Long Parameter List,0,,codellama-7b,en
python,middle_man_advanced_003,middle_man,advanced,Middle Man,1,0,47,2,God Class / Large Class;Long Parameter List,0,,codellama-7b,en
python,middle_man_advanced_004,middle_man,advanced,Middle Man,1,0,14,1,Long Parameter List,0,,codellama-7b,en
python,middle_man_advanced_005,middle_man,advanced,Middle Man,1,0,18,0,,0,,codellama-7b,en
python,middle_man_basic_001,middle_man,basic,Middle Man,1,0,9,0,,0,,codellama-7b,en
python,middle_man_basic_002,middle_man,basic,Middle Man,1,0,11,0,,0,,codellama-7b,en
python,middle_man_basic_003,middle_man,basic,Middle Man,1,0,37,1,God Class / Large Class,0,,codellama-7b,en
python,middle_man_basic_004,middle_man,basic,Middle Man,1,0,7,0,,0,,codellama-7b,en
python,middle_man_basic_005,middle_man,basic,Middle Man,1,0,11,0,,0,,codellama-7b,en
python,middle_man_basic_006,middle_man,basic,Middle Man,1,0,9,0,,0,,codellama-7b,en
python,middle_man_intermediate_001,middle_man,intermediate,Middle Man,1,0,39,1,God Class / Large Class,0,,codellama-7b,en
python,middle_man_intermediate_002,middle_man,intermediate,Middle Man,1,0,13,0,,0,,codellama-7b,en
python,middle_man_intermediate_003,middle_man,intermediate,Middle Man,1,0,17,0,,0,,codellama-7b,en
python,middle_man_intermediate_004,middle_man,intermediate,Middle Man,1,0,11,0,,0,,codellama-7b,en
python,middle_man_intermediate_005,middle_man,intermediate,Middle Man,1,0,41,3,God Class / Large Class;Long Parameter List,0,,codellama-7b,en
python,parallel_inheritance_advanced_001,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,46,0,,0,,codellama-7b,en
python,parallel_inheritance_advanced_002,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,30,0,,0,,codellama-7b,en
python,parallel_inheritance_advanced_003,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,71,0,,0,,codellama-7b,en
python,parallel_inheritance_advanced_004,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,52,5,Long Parameter List;Switch Statements,0,,codellama-7b,en
python,parallel_inheritance_advanced_005,parallel_inheritance,advanced,Parallel Inheritance Hierarchies,1,0,46,0,,0,,codellama-7b,en
python,parallel_inheritance_basic_001,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,38,3,Long Parameter List,0,,codellama-7b,en
python,parallel_inheritance_basic_002,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,50,3,Long Parameter List,0,,codellama-7b,en
python,parallel_inheritance_basic_003,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,40,2,Long Parameter List,0,,codellama-7b,en
python,parallel_inheritance_basic_004,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,27,0,,0,,codellama-7b,en
python,parallel_inheritance_basic_005,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,36,0,,0,,codellama-7b,en
python,parallel_inheritance_basic_006,parallel_inheritance,basic,Parallel Inheritance Hierarchies,1,0,38,3,Long Parameter List,0,,codellama-7b,en
python,parallel_inheritance_intermediate_001,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,48,0,,0,,codellama-7b,en
python,parallel_inheritance_intermediate_002,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,25,0,,0,,codellama-7b,en
python,parallel_inheritance_intermediate_003,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,48,0,,0,,codellama-7b,en
python,parallel_inheritance_intermediate_004,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,54,4,Long Parameter List,0,,codellama-7b,en
python,parallel_inheritance_intermediate_005,parallel_inheritance,intermediate,Parallel Inheritance Hierarchies,1,0,52,0,,0,,codellama-7b,en
python,primitive_obsession_advanced_001,primitive_obsession,advanced,Primitive Obsession,1,0,31,1,Long Parameter List,0,,codellama-7b,en
python,primitive_obsession_advanced_002,primitive_obsession,advanced,Primitive Obsession,1,0,19,4,Long Parameter List;Magic Numbers/Strings,0,,codellama-7b,en
python,primitive_obsession_advanced_003,primitive_obsession,advanced,Primitive Obsession,1,0,25,1,Long Parameter List,0,,codellama-7b,en
python,primitive_obsession_advanced_004,primitive_obsession,advanced,Primitive Obsession,1,0,27,1,Long Parameter List,0,,codellama-7b,en
python,primitive_obsession_advanced_005,primitive_obsession,advanced,Primitive Obsession,1,0,31,1,Long Parameter List,0,,codellama-7b,en
python,primitive_obsession_advanced_006,primitive_obsession,advanced,Primitive Obsession,1,0,19,4,Long Parameter List;Magic Numbers/Strings,0,,codellama-7b,en
python,primitive_obsession_basic_001,primitive_obsession,basic,Primitive Obsession,1,0,3,1,Long Parameter List,0,,codellama-7b,en
python,primitive_obsession_basic_002,primitive_obsession,basic,Primitive Obsession,1,0,4,0,,0,,codellama-7b,en
python,primitive_obsession_basic_003,primitive_obsession,basic,Primitive Obsession,1,0,2,0,,0,,codellama-7b,en
python,primitive_obsession_basic_004,primitive_obsession,basic,Primitive Obsession,1,0,3,0,,0,,codellama-7b,en
python,primitive_obsession_basic_005,primitive_obsession,basic,Primitive Obsession,1,0,13,0,,0,,codellama-7b,en
python,primitive_obsession_basic_006,primitive_obsession,basic,Primitive Obsession,1,0,2,0,,0,,codellama-7b,en
python,primitive_obsession_intermediate_001,primitive_obsession,intermediate,Primitive Obsession,1,0,26,1,Long Parameter List,0,,codellama-7b,en
python,primitive_obsession_intermediate_002,primitive_obsession,intermediate,Primitive Obsession,1,0,21,2,Long Parameter List;Magic Numbers/Strings,0,,codellama-7b,en
python,primitive_obsession_intermediate_003,primitive_obsession,intermediate,Primitive Obsession,1,0,18,1,Long Parameter List,0,,codellama-7b,en
python,primitive_obsession_intermediate_004,primitive_obsession,intermediate,Primitive Obsession,1,0,41,1,Long Parameter List,0,,codellama-7b,en
python,primitive_obsession_intermediate_005,primitive_obsession,intermediate,Primitive Obsession,1,0,59,6,God Class / Large Class;Long Parameter List;Magic Numbers/Strings,0,,codellama-7b,en
python,primitive_obsession_intermediate_006,primitive_obsession,intermediate,Primitive Obsession,1,0,26,1,Long Parameter List,0,,codellama-7b,en
python,refused_bequest_advanced_001,refused_bequest,advanced,Refused Bequest,1,0,13,0,,0,,codellama-7b,en
python,refused_bequest_advanced_002,refused_bequest,advanced,Refused Bequest,1,0,13,1,Long Parameter List,0,,codellama-7b,en
